﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Lund Sol;53445;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Global Irradians (svenska stationer);medelvärde 1 timma, varje timme;watt per kvadratmeter
Solskenstid;summa 1 timme, 1 gång/tim;sekund

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1983-01-01 00:00:00;2025-04-01 10:20:19;90.0;55.7138;13.2124

Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet;;Tidsutsnitt:
2020-02-13;12:00:00;265.00;G;2705;G
2020-02-13;13:00:00;255.55;G;3302;G
2020-02-13;14:00:00;203.65;G;2891;G
2020-02-13;15:00:00;90.04;G;1664;G
2020-02-13;16:00:00;25.50;G;0;G
2020-02-13;17:00:00;0.57;G;0;G
2020-02-13;18:00:00;0.00;G;0;G
2020-02-13;19:00:00;0.00;G;0;G
2020-02-13;20:00:00;0.00;G;0;G
2020-02-13;21:00:00;0.00;G;0;G
2020-02-13;22:00:00;0.00;G;0;G
2020-02-13;23:00:00;0.00;G;0;G
2020-02-14;00:00:00;0.00;G;0;G
2020-02-14;01:00:00;0.00;G;0;G
2020-02-14;02:00:00;0.00;G;0;G
2020-02-14;03:00:00;0.00;G;0;G
2020-02-14;04:00:00;0.00;G;0;G
2020-02-14;05:00:00;0.00;G;0;G
2020-02-14;06:00:00;0.00;G;0;G
2020-02-14;07:00:00;4.70;G;0;G
2020-02-14;08:00:00;46.93;G;1768;G
2020-02-14;09:00:00;170.27;G;3600;G
2020-02-14;10:00:00;214.17;G;3191;G
2020-02-14;11:00:00;291.69;G;3600;G
2020-02-14;12:00:00;280.94;G;3417;G
2020-02-14;13:00:00;149.87;G;1411;G
2020-02-14;14:00:00;225.21;G;3328;G
2020-02-14;15:00:00;121.50;G;3386;G
2020-02-14;16:00:00;25.67;G;0;G
2020-02-14;17:00:00;0.55;G;0;G
2020-02-14;18:00:00;0.00;G;0;G
2020-02-14;19:00:00;0.00;G;0;G
2020-02-14;20:00:00;0.00;G;0;G
2020-02-14;21:00:00;0.00;G;0;G
2020-02-14;22:00:00;0.00;G;0;G
2020-02-14;23:00:00;0.00;G;0;G
2020-02-15;00:00:00;0.00;G;0;G
2020-02-15;01:00:00;0.00;G;0;G
2020-02-15;02:00:00;0.00;G;0;G
2020-02-15;03:00:00;0.00;G;0;G
2020-02-15;04:00:00;0.00;G;0;G
2020-02-15;05:00:00;0.00;G;0;G
2020-02-15;06:00:00;0.08;G;0;G
2020-02-15;07:00:00;0.02;G;0;G
2020-02-15;08:00:00;3.95;G;0;G
2020-02-15;09:00:00;13.48;G;0;G
2020-02-15;10:00:00;30.02;G;0;G
2020-02-15;11:00:00;46.78;G;0;G
2020-02-15;12:00:00;43.45;G;0;G
2020-02-15;13:00:00;45.84;G;0;G
2020-02-15;14:00:00;42.10;G;0;G
2020-02-15;15:00:00;16.31;G;0;G
2020-02-15;16:00:00;3.26;G;0;G
2020-02-15;17:00:00;0.72;G;0;G
2020-02-15;18:00:00;0.00;G;0;G
2020-02-15;19:00:00;0.00;G;0;G
2020-02-15;20:00:00;0.00;G;0;G
2020-02-15;21:00:00;0.00;G;0;G
2020-02-15;22:00:00;0.00;G;0;G
2020-02-15;23:00:00;0.00;G;0;G
2020-02-16;00:00:00;0.00;G;0;G
2020-02-16;01:00:00;0.00;G;0;G
2020-02-16;02:00:00;0.00;G;0;G
2020-02-16;03:00:00;0.00;G;0;G
2020-02-16;04:00:00;0.00;G;0;G
2020-02-16;05:00:00;0.00;G;0;G
2020-02-16;06:00:00;0.03;G;0;G
2020-02-16;07:00:00;0.74;G;0;G
2020-02-16;08:00:00;3.39;G;0;G
2020-02-16;09:00:00;14.04;G;0;G
2020-02-16;10:00:00;28.56;G;0;G
2020-02-16;11:00:00;18.68;G;0;G
2020-02-16;12:00:00;19.87;G;0;G
2020-02-16;13:00:00;28.49;G;0;G
2020-02-16;14:00:00;21.07;G;0;G
2020-02-16;15:00:00;13.03;G;0;G
2020-02-16;16:00:00;2.75;G;0;G
2020-02-16;17:00:00;0.00;G;0;G
2020-02-16;18:00:00;0.00;G;0;G
2020-02-16;19:00:00;0.00;G;0;G
2020-02-16;20:00:00;0.00;G;0;G
2020-02-16;21:00:00;0.00;G;0;G
2020-02-16;22:00:00;0.00;G;0;G
2020-02-16;23:00:00;0.00;G;0;G
2020-02-17;00:00:00;0.00;G;0;G
2020-02-17;01:00:00;0.00;G;0;G
2020-02-17;02:00:00;0.00;G;0;G
2020-02-17;03:00:00;0.00;G;0;G
2020-02-17;04:00:00;0.00;G;0;G
2020-02-17;05:00:00;0.00;G;0;G
2020-02-17;06:00:00;0.00;G;0;G
2020-02-17;07:00:00;3.98;G;0;G
2020-02-17;08:00:00;36.34;G;108;G
2020-02-17;09:00:00;78.22;G;368;G
2020-02-17;10:00:00;135.55;G;379;G
2020-02-17;11:00:00;125.44;G;86;G
2020-02-17;12:00:00;113.90;G;59;G
2020-02-17;13:00:00;244.47;G;2046;G
2020-02-17;14:00:00;145.04;G;752;G
2020-02-17;15:00:00;110.47;G;1263;G
2020-02-17;16:00:00;30.23;G;0;G
2020-02-17;17:00:00;2.14;G;0;G
2020-02-17;18:00:00;0.00;G;0;G
2020-02-17;19:00:00;0.00;G;0;G
2020-02-17;20:00:00;0.00;G;0;G
2020-02-17;21:00:00;0.00;G;0;G
2020-02-17;22:00:00;0.00;G;0;G
2020-02-17;23:00:00;0.00;G;0;G
2020-02-18;00:00:00;0.00;G;0;G
2020-02-18;01:00:00;0.00;G;0;G
2020-02-18;02:00:00;0.00;G;0;G
2020-02-18;03:00:00;0.00;G;0;G
2020-02-18;04:00:00;0.00;G;0;G
2020-02-18;05:00:00;0.00;G;0;G
2020-02-18;06:00:00;0.16;G;0;G
2020-02-18;07:00:00;10.59;G;218;G
2020-02-18;08:00:00;75.69;G;3456;G
2020-02-18;09:00:00;163.17;G;2588;G
2020-02-18;10:00:00;206.23;G;1710;G
2020-02-18;11:00:00;191.52;G;689;G
2020-02-18;12:00:00;123.34;G;143;G
2020-02-18;13:00:00;80.27;G;0;G
2020-02-18;14:00:00;93.37;G;0;G
2020-02-18;15:00:00;81.44;G;481;G
2020-02-18;16:00:00;31.97;G;13;G
2020-02-18;17:00:00;1.74;G;0;G
2020-02-18;18:00:00;0.00;G;0;G
2020-02-18;19:00:00;0.00;G;0;G
2020-02-18;20:00:00;0.00;G;0;G
2020-02-18;21:00:00;0.00;G;0;G
2020-02-18;22:00:00;0.00;G;0;G
2020-02-18;23:00:00;0.00;G;0;G
2020-02-19;00:00:00;0.00;G;0;G
2020-02-19;01:00:00;0.00;G;0;G
2020-02-19;02:00:00;0.00;G;0;G
2020-02-19;03:00:00;0.00;G;0;G
2020-02-19;04:00:00;0.00;G;0;G
2020-02-19;05:00:00;0.00;G;0;G
2020-02-19;06:00:00;0.11;G;0;G
2020-02-19;07:00:00;2.10;G;0;G
2020-02-19;08:00:00;16.72;G;0;G
2020-02-19;09:00:00;34.23;G;0;G
2020-02-19;10:00:00;76.53;G;0;G
2020-02-19;11:00:00;64.34;G;0;G
2020-02-19;12:00:00;86.90;G;0;G
2020-02-19;13:00:00;159.69;G;188;G
2020-02-19;14:00:00;129.68;G;388;G
2020-02-19;15:00:00;119.12;G;1762;G
2020-02-19;16:00:00;68.89;G;2214;G
2020-02-19;17:00:00;3.02;G;0;G
2020-02-19;18:00:00;0.00;G;0;G
2020-02-19;19:00:00;0.00;G;0;G
2020-02-19;20:00:00;0.00;G;0;G
2020-02-19;21:00:00;0.00;G;0;G
2020-02-19;22:00:00;0.00;G;0;G
2020-02-19;23:00:00;0.00;G;0;G
2020-02-20;00:00:00;0.00;G;0;G
2020-02-20;01:00:00;0.00;G;0;G
2020-02-20;02:00:00;0.00;G;0;G
2020-02-20;03:00:00;0.00;G;0;G
2020-02-20;04:00:00;0.00;G;0;G
2020-02-20;05:00:00;0.00;G;0;G
2020-02-20;06:00:00;0.05;G;0;G
2020-02-20;07:00:00;21.42;G;701;G
2020-02-20;08:00:00;67.18;G;160;G
2020-02-20;09:00:00;88.24;G;0;G
2020-02-20;10:00:00;117.68;G;0;G
2020-02-20;11:00:00;76.81;G;0;G
2020-02-20;12:00:00;39.58;G;0;G
2020-02-20;13:00:00;34.67;G;0;G
2020-02-20;14:00:00;19.93;G;0;G
2020-02-20;15:00:00;14.01;G;0;G
2020-02-20;16:00:00;8.22;G;0;G
2020-02-20;17:00:00;1.33;G;0;G
2020-02-20;18:00:00;0.06;G;0;G
2020-02-20;19:00:00;0.00;G;0;G
2020-02-20;20:00:00;0.00;G;0;G
2020-02-20;21:00:00;0.00;G;0;G
2020-02-20;22:00:00;0.00;G;0;G
2020-02-20;23:00:00;0.00;G;0;G
2020-02-21;00:00:00;0.00;G;0;G
2020-02-21;01:00:00;0.00;G;0;G
2020-02-21;02:00:00;0.00;G;0;G
2020-02-21;03:00:00;0.00;G;0;G
2020-02-21;04:00:00;0.00;G;0;G
2020-02-21;05:00:00;0.00;G;0;G
2020-02-21;06:00:00;0.00;G;0;G
2020-02-21;07:00:00;12.45;G;39;G
2020-02-21;08:00:00;67.45;G;996;G
2020-02-21;09:00:00;94.33;G;506;G
2020-02-21;10:00:00;273.89;G;3357;G
2020-02-21;11:00:00;260.14;G;1851;G
2020-02-21;12:00:00;249.93;G;1795;G
2020-02-21;13:00:00;299.13;G;3079;G
2020-02-21;14:00:00;125.33;G;458;G
2020-02-21;15:00:00;54.90;G;16;G
2020-02-21;16:00:00;13.25;G;0;G
2020-02-21;17:00:00;1.44;G;0;G
2020-02-21;18:00:00;0.00;G;0;G
2020-02-21;19:00:00;0.00;G;0;G
2020-02-21;20:00:00;0.00;G;0;G
2020-02-21;21:00:00;0.00;G;0;G
2020-02-21;22:00:00;0.00;G;0;G
2020-02-21;23:00:00;0.00;G;0;G
2020-02-22;00:00:00;0.00;G;0;G
2020-02-22;01:00:00;0.00;G;0;G
2020-02-22;02:00:00;0.00;G;0;G
2020-02-22;03:00:00;0.00;G;0;G
2020-02-22;04:00:00;0.00;G;0;G
2020-02-22;05:00:00;0.00;G;0;G
2020-02-22;06:00:00;0.22;G;0;G
2020-02-22;07:00:00;0.94;G;0;G
2020-02-22;08:00:00;5.72;G;0;G
2020-02-22;09:00:00;15.48;G;0;G
2020-02-22;10:00:00;26.99;G;0;G
2020-02-22;11:00:00;29.32;G;0;G
2020-02-22;12:00:00;44.05;G;0;G
2020-02-22;13:00:00;45.91;G;0;G
2020-02-22;14:00:00;129.90;G;908;G
2020-02-22;15:00:00;102.91;G;940;G
2020-02-22;16:00:00;24.65;G;0;G
2020-02-22;17:00:00;5.16;G;0;G
2020-02-22;18:00:00;0.01;G;0;G
2020-02-22;19:00:00;0.00;G;0;G
2020-02-22;20:00:00;0.00;G;0;G
2020-02-22;21:00:00;0.00;G;0;G
2020-02-22;22:00:00;0.00;G;0;G
2020-02-22;23:00:00;0.00;G;0;G
2020-02-23;00:00:00;0.00;G;0;G
2020-02-23;01:00:00;0.00;G;0;G
2020-02-23;02:00:00;0.00;G;0;G
2020-02-23;03:00:00;0.00;G;0;G
2020-02-23;04:00:00;0.00;G;0;G
2020-02-23;05:00:00;0.00;G;0;G
2020-02-23;06:00:00;0.08;G;0;G
2020-02-23;07:00:00;15.08;G;0;G
2020-02-23;08:00:00;57.41;G;94;G
2020-02-23;09:00:00;83.66;G;0;G
2020-02-23;10:00:00;93.05;G;0;G
2020-02-23;11:00:00;127.60;G;33;G
2020-02-23;12:00:00;97.60;G;0;G
2020-02-23;13:00:00;32.99;G;0;G
2020-02-23;14:00:00;31.68;G;0;G
2020-02-23;15:00:00;16.83;G;0;G
2020-02-23;16:00:00;8.31;G;0;G
2020-02-23;17:00:00;2.54;G;0;G
2020-02-23;18:00:00;0.15;G;0;G
2020-02-23;19:00:00;0.00;G;0;G
2020-02-23;20:00:00;0.00;G;0;G
2020-02-23;21:00:00;0.00;G;0;G
2020-02-23;22:00:00;0.00;G;0;G
2020-02-23;23:00:00;0.00;G;0;G
2020-02-24;00:00:00;0.00;G;0;G
2020-02-24;01:00:00;0.00;G;0;G
2020-02-24;02:00:00;0.00;G;0;G
2020-02-24;03:00:00;0.00;G;0;G
2020-02-24;04:00:00;0.00;G;0;G
2020-02-24;05:00:00;0.00;G;0;G
2020-02-24;06:00:00;0.12;G;0;G
2020-02-24;07:00:00;21.99;G;1058;G
2020-02-24;08:00:00;110.11;G;3043;G
2020-02-24;09:00:00;204.42;G;2910;G
2020-02-24;10:00:00;239.35;G;3576;G
2020-02-24;11:00:00;253.55;G;1799;G
2020-02-24;12:00:00;195.97;G;0;G
2020-02-24;13:00:00;142.05;G;0;G
2020-02-24;14:00:00;98.08;G;0;G
2020-02-24;15:00:00;52.60;G;0;G
2020-02-24;16:00:00;16.53;G;0;G
2020-02-24;17:00:00;1.65;G;0;G
2020-02-24;18:00:00;0.04;G;0;G
2020-02-24;19:00:00;0.00;G;0;G
2020-02-24;20:00:00;0.00;G;0;G
2020-02-24;21:00:00;0.00;G;0;G
2020-02-24;22:00:00;0.00;G;0;G
2020-02-24;23:00:00;0.00;G;0;G
2020-02-25;00:00:00;0.00;G;0;G
2020-02-25;01:00:00;0.00;G;0;G
2020-02-25;02:00:00;0.00;G;0;G
2020-02-25;03:00:00;0.00;G;0;G
2020-02-25;04:00:00;0.00;G;0;G
2020-02-25;05:00:00;0.00;G;0;G
2020-02-25;06:00:00;1.27;G;0;G
2020-02-25;07:00:00;12.41;G;0;G
2020-02-25;08:00:00;52.76;G;0;G
2020-02-25;09:00:00;123.48;G;398;G
2020-02-25;10:00:00;217.67;G;1617;G
2020-02-25;11:00:00;160.89;G;647;G
2020-02-25;12:00:00;269.70;G;1776;G
2020-02-25;13:00:00;262.80;G;1725;G
2020-02-25;14:00:00;180.89;G;860;G
2020-02-25;15:00:00;84.73;G;99;G
2020-02-25;16:00:00;29.96;G;0;G
2020-02-25;17:00:00;5.59;G;0;G
2020-02-25;18:00:00;0.07;G;0;G
2020-02-25;19:00:00;0.00;G;0;G
2020-02-25;20:00:00;0.00;G;0;G
2020-02-25;21:00:00;0.00;G;0;G
2020-02-25;22:00:00;0.00;G;0;G
2020-02-25;23:00:00;0.00;G;0;G
2020-02-26;00:00:00;0.00;G;0;G
2020-02-26;01:00:00;0.00;G;0;G
2020-02-26;02:00:00;0.00;G;0;G
2020-02-26;03:00:00;0.00;G;0;G
2020-02-26;04:00:00;0.00;G;0;G
2020-02-26;05:00:00;0.00;G;0;G
2020-02-26;06:00:00;0.36;G;0;G
2020-02-26;07:00:00;11.43;G;0;G
2020-02-26;08:00:00;50.47;G;0;G
2020-02-26;09:00:00;89.83;G;0;G
2020-02-26;10:00:00;135.20;G;24;G
2020-02-26;11:00:00;153.77;G;0;G
2020-02-26;12:00:00;139.52;G;0;G
2020-02-26;13:00:00;97.39;G;0;G
2020-02-26;14:00:00;103.07;G;28;G
2020-02-26;15:00:00;60.55;G;0;G
2020-02-26;16:00:00;18.36;G;0;G
2020-02-26;17:00:00;3.41;G;0;G
2020-02-26;18:00:00;0.10;G;0;G
2020-02-26;19:00:00;0.00;G;0;G
2020-02-26;20:00:00;0.00;G;0;G
2020-02-26;21:00:00;0.00;G;0;G
2020-02-26;22:00:00;0.00;G;0;G
2020-02-26;23:00:00;0.00;G;0;G
2020-02-27;00:00:00;0.00;G;0;G
2020-02-27;01:00:00;0.00;G;0;G
2020-02-27;02:00:00;0.00;G;0;G
2020-02-27;03:00:00;0.00;G;0;G
2020-02-27;04:00:00;0.00;G;0;G
2020-02-27;05:00:00;0.00;G;0;G
2020-02-27;06:00:00;0.47;G;0;G
2020-02-27;07:00:00;24.26;G;889;G
2020-02-27;08:00:00;73.18;G;268;G
2020-02-27;09:00:00;210.35;G;2109;G
2020-02-27;10:00:00;322.59;G;3185;G
2020-02-27;11:00:00;402.88;G;3579;G
2020-02-27;12:00:00;402.56;G;3600;G
2020-02-27;13:00:00;326.23;G;3568;G
2020-02-27;14:00:00;156.28;G;1122;G
2020-02-27;15:00:00;111.56;G;0;G
2020-02-27;16:00:00;47.27;G;0;G
2020-02-27;17:00:00;5.43;G;0;G
2020-02-27;18:00:00;0.17;G;0;G
2020-02-27;19:00:00;0.00;G;0;G
2020-02-27;20:00:00;0.00;G;0;G
2020-02-27;21:00:00;0.00;G;0;G
2020-02-27;22:00:00;0.00;G;0;G
2020-02-27;23:00:00;0.00;G;0;G
2020-02-28;00:00:00;0.00;G;0;G
2020-02-28;01:00:00;0.00;G;0;G
2020-02-28;02:00:00;0.00;G;0;G
2020-02-28;03:00:00;0.00;G;0;G
2020-02-28;04:00:00;0.00;G;0;G
2020-02-28;05:00:00;0.00;G;0;G
2020-02-28;06:00:00;0.37;G;0;G
2020-02-28;07:00:00;9.42;G;0;G
2020-02-28;08:00:00;46.56;G;0;G
2020-02-28;09:00:00;81.58;G;9;G
2020-02-28;10:00:00;114.24;G;250;G
2020-02-28;11:00:00;234.89;G;1260;G
2020-02-28;12:00:00;247.26;G;1048;G
2020-02-28;13:00:00;154.43;G;311;G
2020-02-28;14:00:00;270.10;G;2451;G
2020-02-28;15:00:00;183.19;G;2447;G
2020-02-28;16:00:00;49.27;G;695;G
2020-02-28;17:00:00;16.19;G;256;G
2020-02-28;18:00:00;0.01;G;0;G
2020-02-28;19:00:00;0.00;G;0;G
2020-02-28;20:00:00;0.00;G;0;G
2020-02-28;21:00:00;0.00;G;0;G
2020-02-28;22:00:00;0.00;G;0;G
2020-02-28;23:00:00;0.00;G;0;G
2020-02-29;00:00:00;0.00;G;0;G
2020-02-29;01:00:00;0.00;G;0;G
2020-02-29;02:00:00;0.00;G;0;G
2020-02-29;03:00:00;0.00;G;0;G
2020-02-29;04:00:00;0.00;G;0;G
2020-02-29;05:00:00;0.00;G;0;G
2020-02-29;06:00:00;0.34;G;0;G
2020-02-29;07:00:00;4.33;G;0;G
2020-02-29;08:00:00;20.84;G;0;G
2020-02-29;09:00:00;30.85;G;0;G
2020-02-29;10:00:00;42.06;G;0;G
2020-02-29;11:00:00;44.29;G;0;G
2020-02-29;12:00:00;81.07;G;0;G
2020-02-29;13:00:00;49.61;G;0;G
2020-02-29;14:00:00;35.08;G;0;G
2020-02-29;15:00:00;25.58;G;0;G
2020-02-29;16:00:00;9.17;G;0;G
2020-02-29;17:00:00;1.96;G;0;G
2020-02-29;18:00:00;0.36;G;0;G
2020-02-29;19:00:00;0.00;G;0;G
2020-02-29;20:00:00;0.00;G;0;G
2020-02-29;21:00:00;0.00;G;0;G
2020-02-29;22:00:00;0.00;G;0;G
2020-02-29;23:00:00;0.00;G;0;G
2020-03-01;00:00:00;0.00;G;0;G
2020-03-01;01:00:00;0.00;G;0;G
2020-03-01;02:00:00;0.00;G;0;G
2020-03-01;03:00:00;0.00;G;0;G
2020-03-01;04:00:00;0.00;G;0;G
2020-03-01;05:00:00;0.00;G;0;G
2020-03-01;06:00:00;0.64;G;0;G
2020-03-01;07:00:00;13.69;G;0;G
2020-03-01;08:00:00;39.55;G;0;G
2020-03-01;09:00:00;78.09;G;0;G
2020-03-01;10:00:00;116.72;G;0;G
2020-03-01;11:00:00;192.89;G;368;G
2020-03-01;12:00:00;143.84;G;0;G
2020-03-01;13:00:00;84.56;G;0;G
2020-03-01;14:00:00;81.13;G;0;G
2020-03-01;15:00:00;74.60;G;44;G
2020-03-01;16:00:00;57.37;G;535;G
2020-03-01;17:00:00;13.26;G;119;G
2020-03-01;18:00:00;0.41;G;0;G
2020-03-01;19:00:00;0.00;G;0;G
2020-03-01;20:00:00;0.00;G;0;G
2020-03-01;21:00:00;0.00;G;0;G
2020-03-01;22:00:00;0.00;G;0;G
2020-03-01;23:00:00;0.00;G;0;G
2020-03-02;00:00:00;0.00;G;0;G
2020-03-02;01:00:00;0.00;G;0;G
2020-03-02;02:00:00;0.00;G;0;G
2020-03-02;03:00:00;0.00;G;0;G
2020-03-02;04:00:00;0.00;G;0;G
2020-03-02;05:00:00;0.00;G;0;G
2020-03-02;06:00:00;0.86;G;0;G
2020-03-02;07:00:00;13.10;G;0;G
2020-03-02;08:00:00;48.13;G;0;G
2020-03-02;09:00:00;71.19;G;0;G
2020-03-02;10:00:00;77.81;G;0;G
2020-03-02;11:00:00;181.78;G;14;G
2020-03-02;12:00:00;232.36;G;333;G
2020-03-02;13:00:00;228.93;G;785;G
2020-03-02;14:00:00;100.85;G;0;G
2020-03-02;15:00:00;52.87;G;0;G
2020-03-02;16:00:00;76.49;G;1380;G
2020-03-02;17:00:00;25.09;G;696;G
2020-03-02;18:00:00;0.00;G;0;G
2020-03-02;19:00:00;0.00;G;0;G
2020-03-02;20:00:00;0.00;G;0;G
2020-03-02;21:00:00;0.00;G;0;G
2020-03-02;22:00:00;0.00;G;0;G
2020-03-02;23:00:00;0.00;G;0;G
2020-03-03;00:00:00;0.00;G;0;G
2020-03-03;01:00:00;0.00;G;0;G
2020-03-03;02:00:00;0.00;G;0;G
2020-03-03;03:00:00;0.00;G;0;G
2020-03-03;04:00:00;0.00;G;0;G
2020-03-03;05:00:00;0.00;G;0;G
2020-03-03;06:00:00;0.99;G;0;G
2020-03-03;07:00:00;13.33;G;0;G
2020-03-03;08:00:00;36.55;G;0;G
2020-03-03;09:00:00;52.77;G;0;G
2020-03-03;10:00:00;69.53;G;0;G
2020-03-03;11:00:00;67.83;G;0;G
2020-03-03;12:00:00;65.92;G;0;G
2020-03-03;13:00:00;91.90;G;0;G
2020-03-03;14:00:00;48.97;G;0;G
2020-03-03;15:00:00;19.43;G;0;G
2020-03-03;16:00:00;14.26;G;0;G
2020-03-03;17:00:00;2.38;G;0;G
2020-03-03;18:00:00;0.00;G;0;G
2020-03-03;19:00:00;0.00;G;0;G
2020-03-03;20:00:00;0.00;G;0;G
2020-03-03;21:00:00;0.00;G;0;G
2020-03-03;22:00:00;0.00;G;0;G
2020-03-03;23:00:00;0.00;G;0;G
2020-03-04;00:00:00;0.00;G;0;G
2020-03-04;01:00:00;0.00;G;0;G
2020-03-04;02:00:00;0.00;G;0;G
2020-03-04;03:00:00;0.00;G;0;G
2020-03-04;04:00:00;0.00;G;0;G
2020-03-04;05:00:00;0.00;G;0;G
2020-03-04;06:00:00;1.13;G;0;G
2020-03-04;07:00:00;7.36;G;0;G
2020-03-04;08:00:00;12.91;G;0;G
2020-03-04;09:00:00;47.60;G;0;G
2020-03-04;10:00:00;154.48;G;13;G
2020-03-04;11:00:00;237.33;G;115;G
2020-03-04;12:00:00;301.32;G;1151;G
2020-03-04;13:00:00;344.01;G;2564;G
2020-03-04;14:00:00;140.87;G;173;G
2020-03-04;15:00:00;140.46;G;550;G
2020-03-04;16:00:00;65.68;G;468;G
2020-03-04;17:00:00;6.48;G;0;G
2020-03-04;18:00:00;0.17;G;0;G
2020-03-04;19:00:00;0.00;G;0;G
2020-03-04;20:00:00;0.00;G;0;G
2020-03-04;21:00:00;0.00;G;0;G
2020-03-04;22:00:00;0.00;G;0;G
2020-03-04;23:00:00;0.00;G;0;G
2020-03-05;00:00:00;0.00;G;0;G
2020-03-05;01:00:00;0.00;G;0;G
2020-03-05;02:00:00;0.00;G;0;G
2020-03-05;03:00:00;0.00;G;0;G
2020-03-05;04:00:00;0.00;G;0;G
2020-03-05;05:00:00;0.00;G;0;G
2020-03-05;06:00:00;1.69;G;0;G
2020-03-05;07:00:00;33.90;G;0;G
2020-03-05;08:00:00;106.17;G;316;G
2020-03-05;09:00:00;237.59;G;1437;G
2020-03-05;10:00:00;213.67;G;399;G
2020-03-05;11:00:00;180.21;G;820;G
2020-03-05;12:00:00;215.11;G;674;G
2020-03-05;13:00:00;221.85;G;636;G
2020-03-05;14:00:00;150.47;G;224;G
2020-03-05;15:00:00;100.91;G;133;G
2020-03-05;16:00:00;114.35;G;2848;G
2020-03-05;17:00:00;29.14;G;1452;G
2020-03-05;18:00:00;0.06;G;0;G
2020-03-05;19:00:00;0.00;G;0;G
2020-03-05;20:00:00;0.00;G;0;G
2020-03-05;21:00:00;0.00;G;0;G
2020-03-05;22:00:00;0.00;G;0;G
2020-03-05;23:00:00;0.00;G;0;G
2020-03-06;00:00:00;0.00;G;0;G
2020-03-06;01:00:00;0.00;G;0;G
2020-03-06;02:00:00;0.00;G;0;G
2020-03-06;03:00:00;0.00;G;0;G
2020-03-06;04:00:00;0.00;G;0;G
2020-03-06;05:00:00;0.00;G;0;G
2020-03-06;06:00:00;1.74;G;0;G
2020-03-06;07:00:00;42.57;G;0;G
2020-03-06;08:00:00;86.49;G;0;G
2020-03-06;09:00:00;138.88;G;0;G
2020-03-06;10:00:00;176.15;G;0;G
2020-03-06;11:00:00;203.92;G;0;G
2020-03-06;12:00:00;239.71;G;0;G
2020-03-06;13:00:00;201.78;G;0;G
2020-03-06;14:00:00;135.49;G;0;G
2020-03-06;15:00:00;67.24;G;0;G
2020-03-06;16:00:00;33.33;G;0;G
2020-03-06;17:00:00;4.90;G;0;G
2020-03-06;18:00:00;0.00;G;0;G
2020-03-06;19:00:00;0.00;G;0;G
2020-03-06;20:00:00;0.00;G;0;G
2020-03-06;21:00:00;0.00;G;0;G
2020-03-06;22:00:00;0.00;G;0;G
2020-03-06;23:00:00;0.00;G;0;G
2020-03-07;00:00:00;0.00;G;0;G
2020-03-07;01:00:00;0.00;G;0;G
2020-03-07;02:00:00;0.00;G;0;G
2020-03-07;03:00:00;0.00;G;0;G
2020-03-07;04:00:00;0.00;G;0;G
2020-03-07;05:00:00;0.00;G;0;G
2020-03-07;06:00:00;0.43;G;0;G
2020-03-07;07:00:00;20.17;G;0;G
2020-03-07;08:00:00;109.59;G;28;G
2020-03-07;09:00:00;111.78;G;0;G
2020-03-07;10:00:00;110.83;G;0;G
2020-03-07;11:00:00;222.33;G;271;G
2020-03-07;12:00:00;197.32;G;339;G
2020-03-07;13:00:00;124.26;G;7;G
2020-03-07;14:00:00;71.05;G;0;G
2020-03-07;15:00:00;93.90;G;471;G
2020-03-07;16:00:00;75.92;G;521;G
2020-03-07;17:00:00;21.44;G;494;G
2020-03-07;18:00:00;0.52;G;0;G
2020-03-07;19:00:00;0.00;G;0;G
2020-03-07;20:00:00;0.00;G;0;G
2020-03-07;21:00:00;0.00;G;0;G
2020-03-07;22:00:00;0.00;G;0;G
2020-03-07;23:00:00;0.00;G;0;G
2020-03-08;00:00:00;0.00;G;0;G
2020-03-08;01:00:00;0.00;G;0;G
2020-03-08;02:00:00;0.00;G;0;G
2020-03-08;03:00:00;0.00;G;0;G
2020-03-08;04:00:00;0.00;G;0;G
2020-03-08;05:00:00;0.01;G;0;G
2020-03-08;06:00:00;2.56;G;0;G
2020-03-08;07:00:00;33.28;G;0;G
2020-03-08;08:00:00;34.54;G;0;G
2020-03-08;09:00:00;50.28;G;0;G
2020-03-08;10:00:00;70.66;G;0;G
2020-03-08;11:00:00;195.91;G;0;G
2020-03-08;12:00:00;274.04;G;0;G
2020-03-08;13:00:00;287.49;G;1502;G
2020-03-08;14:00:00;259.93;G;2691;G
2020-03-08;15:00:00;131.39;G;172;G
2020-03-08;16:00:00;52.62;G;0;G
2020-03-08;17:00:00;4.89;G;0;G
2020-03-08;18:00:00;0.28;G;0;G
2020-03-08;19:00:00;0.00;G;0;G
2020-03-08;20:00:00;0.00;G;0;G
2020-03-08;21:00:00;0.00;G;0;G
2020-03-08;22:00:00;0.00;G;0;G
2020-03-08;23:00:00;0.00;G;0;G
2020-03-09;00:00:00;0.00;G;0;G
2020-03-09;01:00:00;0.00;G;0;G
2020-03-09;02:00:00;0.00;G;0;G
2020-03-09;03:00:00;0.00;G;0;G
